GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Eclipse Ditto :: Services :: Connectivity :: Messaging,org.eclipse.ditto.services.connectivity.messaging,DittoHeadersFilter.new Object() {...},2,17,0,0,0,1,0,1,0,1
Eclipse Ditto :: Services :: Connectivity :: Messaging,org.eclipse.ditto.services.connectivity.messaging,DefaultConnectionActorPropsFactory.new Object() {...},19,0,0,0,1,0,1,0,1,0
Eclipse Ditto :: Services :: Connectivity :: Messaging,org.eclipse.ditto.services.connectivity.messaging,BasePublisherActor,2,119,2,2,0,26,2,8,0,8
Eclipse Ditto :: Services :: Connectivity :: Messaging,org.eclipse.ditto.services.connectivity.messaging.amqp,AmqpClientActor.JmsReconnect,0,13,0,0,0,4,0,2,0,2
Eclipse Ditto :: Services :: Connectivity :: Messaging,org.eclipse.ditto.services.connectivity.messaging.amqp,AmqpPublisherActor,151,200,9,3,44,50,11,13,5,13
Eclipse Ditto :: Services :: Connectivity :: Messaging,org.eclipse.ditto.services.connectivity.messaging.amqp,JMSConnectionHandlingActor,16,363,1,5,2,78,1,15,0,13
Eclipse Ditto :: Services :: Connectivity :: Messaging,org.eclipse.ditto.services.connectivity.messaging.amqp,AmqpConsumerActor.new Creator() {...},0,23,0,0,0,2,0,2,0,2
Eclipse Ditto :: Services :: Connectivity :: Messaging,org.eclipse.ditto.services.connectivity.messaging.amqp,AmqpPublisherActor.new Creator() {...},0,18,0,0,0,2,0,2,0,2
Eclipse Ditto :: Services :: Connectivity :: Messaging,org.eclipse.ditto.services.connectivity.messaging.amqp,AmqpClientActor.ConnectionListener,249,6,0,0,47,1,12,1,12,1
Eclipse Ditto :: Services :: Connectivity :: Messaging,org.eclipse.ditto.services.connectivity.messaging.amqp,AmqpClientActor.JmsConnected,0,13,0,0,0,5,0,1,0,1
Eclipse Ditto :: Services :: Connectivity :: Messaging,org.eclipse.ditto.services.connectivity.messaging.amqp,AmqpClientActor.JmsConnect,0,4,0,0,0,2,0,1,0,1
Eclipse Ditto :: Services :: Connectivity :: Messaging,org.eclipse.ditto.services.connectivity.messaging.amqp,AmqpClientActor.JmsDisconnected,0,4,0,0,0,2,0,1,0,1
Eclipse Ditto :: Services :: Connectivity :: Messaging,org.eclipse.ditto.services.connectivity.messaging.amqp,AmqpConsumerActor,148,229,11,9,36,64,13,11,5,9
Eclipse Ditto :: Services :: Connectivity :: Messaging,org.eclipse.ditto.services.connectivity.messaging.amqp,ConnectionBasedJmsConnectionFactory,154,351,10,8,20,63,15,13,6,13
Eclipse Ditto :: Services :: Connectivity :: Messaging,org.eclipse.ditto.services.connectivity.messaging.amqp,AmqpTarget,57,36,8,2,7,7,7,4,2,4
Eclipse Ditto :: Services :: Connectivity :: Messaging,org.eclipse.ditto.services.connectivity.messaging.amqp,JMSConnectionHandlingActor.new Creator() {...},0,23,0,0,0,2,0,2,0,2
Eclipse Ditto :: Services :: Connectivity :: Messaging,org.eclipse.ditto.services.connectivity.messaging.amqp,AmqpClientActor.JmsDisconnect,0,11,0,0,0,4,0,2,0,2
Eclipse Ditto :: Services :: Connectivity :: Messaging,org.eclipse.ditto.services.connectivity.messaging.amqp,AmqpClientActor,260,359,21,11,51,86,24,19,9,18
Eclipse Ditto :: Services :: Connectivity :: Messaging,org.eclipse.ditto.services.connectivity.messaging.internal,AbstractWithOrigin,0,10,0,0,0,4,0,2,0,2
Eclipse Ditto :: Services :: Connectivity :: Messaging,org.eclipse.ditto.services.connectivity.messaging.internal,RetrieveAddressMetric,7,0,0,0,2,0,2,0,2,0
Eclipse Ditto :: Services :: Connectivity :: Messaging,org.eclipse.ditto.services.connectivity.messaging.internal,ImmutableConnectionFailure,99,81,14,4,12,14,11,4,3,3
