GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.modify,DeleteConnection,36,97,0,8,6,18,5,12,5,8
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.modify,CloseConnection,36,97,0,8,6,18,5,12,5,8
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.modify,CreateConnectionResponse,45,118,0,6,7,24,6,12,6,9
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.modify,OpenConnectionResponse,34,98,0,8,5,19,4,12,4,8
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.modify,DeleteConnectionResponse,34,98,0,8,5,19,4,12,4,8
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.modify,TestConnectionResponse,56,152,0,10,8,29,6,14,6,9
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.modify,CreateConnection,40,121,0,8,7,24,6,13,6,9
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.modify,ModifyConnection,40,121,0,8,7,24,6,13,6,9
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.modify,CloseConnectionResponse,34,98,0,8,5,19,4,12,4,8
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.modify,ModifyConnectionResponse,72,162,3,11,10,31,10,14,8,9
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.query,ConnectivityQueryCommand,2,0,0,0,1,0,1,0,1,0
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.query,RetrieveConnectionStatus,36,97,0,8,6,18,5,12,5,8
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.query,RetrieveConnectionResponse,49,122,0,8,8,21,7,13,7,9
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.query,RetrieveConnectionMetricsResponse,54,154,0,12,8,27,7,15,7,9
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.query,RetrieveConnectionMetrics,36,97,0,8,6,18,5,12,5,8
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.query,RetrieveConnection,36,97,0,8,6,18,5,12,5,8
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity.query,RetrieveConnectionStatusResponse,62,156,0,12,10,27,7,15,7,9
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity,ConnectivityCommandResponseRegistry,69,0,0,0,15,0,3,0,3,0
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity,ConnectivityErrorResponse,120,50,0,8,25,10,14,8,14,4
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity,ConnectivityCommand.JsonFields,3,18,0,0,1,2,1,1,1,1
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity,ConnectivityCommandResponse,7,0,0,0,3,0,3,0,3,0
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity,AggregatedConnectivityCommandResponse,335,0,18,0,58,0,30,0,21,0
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity,ConnectivityCommand,9,0,0,0,4,0,4,0,4,0
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity,ConnectivityCommandResponse.JsonFields,3,18,0,0,1,2,1,1,1,1
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity,ConnectivityErrorRegistry,0,77,0,0,0,16,0,4,0,4
Eclipse Ditto :: Signals :: Commands :: Connectivity,org.eclipse.ditto.signals.commands.connectivity,ConnectivityCommandRegistry,60,0,0,0,14,0,3,0,3,0
