GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.PolicyConflictStrategy,33,14,0,0,7,5,3,3,3,3
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.MatchAnyAfterInitializeStrategy,11,9,0,0,3,3,1,1,1,1
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.RetrievePolicyEntryStrategy,9,44,0,2,0,9,1,4,1,3
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.ModifyPolicyEntriesStrategy,45,13,0,0,7,4,3,2,3,2
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.DeletePolicyStrategy,9,54,0,0,0,12,1,4,1,4
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.ModifyResourceStrategy,14,118,1,5,1,25,2,6,1,4
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicySupervisorActor.StartChild,6,0,0,0,1,0,1,0,1,0
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActor.TakeSnapshotInternal,0,5,0,0,0,1,0,1,0,1
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicySupervisorActor.ManualReset,0,3,0,0,0,1,0,1,0,1
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policy,PolicyPersistenceActorMailbox.PolicyPersistenceActorMessageQueue,139,0,12,0,37,0,17,0,11,0
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.serializer,PolicyMongoSnapshotAdapter,0,8,0,0,0,3,0,2,0,2
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.serializer,PolicyMongoEventAdapter,86,165,5,3,12,40,7,11,3,11
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors,ReceiveStrategy,4,0,0,0,1,0,2,0,2,0
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors,StrategyAwareReceiveBuilder,0,38,0,0,0,9,0,4,0,4
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors,AbstractReceiveStrategy,9,47,1,3,2,14,2,8,1,7
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policies,PoliciesPersistenceStreamingActorCreator,23,0,0,0,6,0,3,0,3,0
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policies,AbstractReceivePolicyCommandStrategy,23,0,0,0,7,0,3,0,3,0
Eclipse Ditto :: Services :: Policies :: Persistence,org.eclipse.ditto.services.policies.persistence.actors.policies,SimpleForwardStrategy,10,0,0,0,4,0,2,0,2,0
