signal id;x;y;time;signal state
exampleSignal9;-2516.8981394178213;-4324.453220139291;25860.0;RED
exampleSignal6;-5020.0;0.0;25890.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;25890.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;25890.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;25890.0;GREEN
exampleSignal6;-5020.0;0.0;25920.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;25920.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;25920.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;25920.0;RED
exampleSignal6;-5020.0;0.0;25950.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;25950.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;25950.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;25950.0;GREEN
exampleSignal6;-5020.0;0.0;25980.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;25980.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;25980.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;25980.0;RED
exampleSignal6;-5020.0;0.0;26010.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;26010.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;26010.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;26010.0;GREEN
exampleSignal6;-5020.0;0.0;26040.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;26040.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;26040.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;26040.0;RED
exampleSignal6;-5020.0;0.0;26070.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;26070.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;26070.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;26070.0;GREEN
exampleSignal6;-5020.0;0.0;26100.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;26100.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;26100.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;26100.0;RED
exampleSignal6;-5020.0;0.0;26130.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;26130.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;26130.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;26130.0;GREEN
exampleSignal6;-5020.0;0.0;26160.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;26160.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;26160.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;26160.0;RED
exampleSignal6;-5020.0;0.0;26190.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;26190.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;26190.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;26190.0;GREEN
exampleSignal6;-5020.0;0.0;26220.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;26220.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;26220.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;26220.0;RED
exampleSignal6;-5020.0;0.0;26250.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;26250.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;26250.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;26250.0;GREEN
exampleSignal6;-5020.0;0.0;26280.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;26280.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;26280.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;26280.0;RED
exampleSignal6;-5020.0;0.0;26310.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;26310.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;26310.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;26310.0;GREEN
exampleSignal6;-5020.0;0.0;26340.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;26340.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;26340.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;26340.0;RED
exampleSignal6;-5020.0;0.0;26370.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;26370.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;26370.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;26370.0;GREEN
exampleSignal6;-5020.0;0.0;26400.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;26400.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;26400.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;26400.0;RED
exampleSignal6;-5020.0;0.0;26430.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;26430.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;26430.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;26430.0;GREEN
exampleSignal6;-5020.0;0.0;26460.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;26460.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;26460.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;26460.0;RED
exampleSignal6;-5020.0;0.0;26490.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;26490.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;26490.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;26490.0;GREEN
exampleSignal6;-5020.0;0.0;26520.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;26520.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;26520.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;26520.0;RED
exampleSignal6;-5020.0;0.0;26550.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;26550.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;26550.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;26550.0;GREEN
exampleSignal6;-5020.0;0.0;26580.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;26580.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;26580.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;26580.0;RED
exampleSignal6;-5020.0;0.0;26610.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;26610.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;26610.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;26610.0;GREEN
exampleSignal6;-5020.0;0.0;26640.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;26640.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;26640.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;26640.0;RED
exampleSignal6;-5020.0;0.0;26670.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;26670.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;26670.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;26670.0;GREEN
exampleSignal6;-5020.0;0.0;26700.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;26700.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;26700.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;26700.0;RED
exampleSignal6;-5020.0;0.0;26730.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;26730.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;26730.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;26730.0;GREEN
exampleSignal6;-5020.0;0.0;26760.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;26760.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;26760.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;26760.0;RED
exampleSignal6;-5020.0;0.0;26790.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;26790.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;26790.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;26790.0;GREEN
exampleSignal6;-5020.0;0.0;26820.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;26820.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;26820.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;26820.0;RED
exampleSignal6;-5020.0;0.0;26850.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;26850.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;26850.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;26850.0;GREEN
exampleSignal6;-5020.0;0.0;26880.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;26880.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;26880.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;26880.0;RED
exampleSignal6;-5020.0;0.0;26910.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;26910.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;26910.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;26910.0;GREEN
exampleSignal6;-5020.0;0.0;26940.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;26940.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;26940.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;26940.0;RED
exampleSignal6;-5020.0;0.0;26970.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;26970.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;26970.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;26970.0;GREEN
exampleSignal6;-5020.0;0.0;27000.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;27000.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;27000.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;27000.0;RED
exampleSignal6;-5020.0;0.0;27030.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;27030.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;27030.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;27030.0;GREEN
exampleSignal6;-5020.0;0.0;27060.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;27060.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;27060.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;27060.0;RED
exampleSignal6;-5020.0;0.0;27090.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;27090.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;27090.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;27090.0;GREEN
exampleSignal6;-5020.0;0.0;27120.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;27120.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;27120.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;27120.0;RED
