GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.utils,UriEncoding,43,411,6,90,11,76,7,61,1,19
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.utils,UriEncoding.EncodingType,0,29,0,0,0,3,0,2,0,2
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.utils,HttpUtils,82,28,0,0,18,9,6,4,6,4
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.utils,TraceUriGenerator,62,273,9,17,11,55,9,16,3,9
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.utils,DirectivesLoggingUtils.CorrelationIdLoggingSupplier,0,31,0,2,0,10,0,3,0,2
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.routes.policies,PolicyEntriesRoute,692,5,2,0,113,2,57,1,56,1
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.routes.policies,PoliciesRoute,159,21,4,0,25,4,16,2,14,2
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.directives,DevopsBasicAuthenticationDirective.Authenticator,1,30,2,2,0,8,2,3,0,3
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.directives,CorrelationIdEnsuringDirective,9,45,1,1,2,11,1,5,0,5
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.directives,CorsEnablingDirective,23,56,1,1,4,7,2,3,1,3
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.directives,RequestResultLoggingDirective,22,104,1,1,2,20,1,7,0,7
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.directives,SecurityResponseHeadersDirective,0,68,1,1,0,15,1,4,0,4
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.directives,RequestTimeoutHandlingDirective,109,26,0,0,24,4,3,4,3,4
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.directives,EncodingEnsuringDirective,0,50,0,0,0,11,0,4,0,4
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.directives,HttpsEnsuringDirective,39,174,8,10,4,41,7,13,1,10
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.directives,CustomPathMatchers,0,6,0,0,0,2,0,1,0,1
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.directives,ResponseRewritingDirective,9,93,1,7,3,25,2,11,1,8
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.directives,DevopsBasicAuthenticationDirective,48,54,10,4,12,10,9,4,1,4
Eclipse Ditto :: Services :: Gateway :: Endpoints,org.eclipse.ditto.services.gateway.endpoints.directives.auth.dummy,DummyAuthenticationProvider,39,70,3,3,7,17,5,6,2,6
