GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,ImmutableConnectionMetrics,336,0,18,0,64,0,22,0,13,0
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,ConnectionMetrics,13,0,0,0,2,0,2,0,2,0
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,ConnectionType,18,53,0,0,4,11,4,5,4,5
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,ExternalMessage,4,4,0,0,1,1,1,1,1,1
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,ImmutableExternalMessage,158,93,4,18,23,11,18,11,16,2
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,ImmutableConnection,249,733,6,50,30,141,28,39,23,16
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,Target,8,5,0,0,1,1,1,1,1,1
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,MessageMapperConfigurationFailedException,32,0,0,0,8,0,4,0,4,0
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,ExternalMessage.PayloadType,0,39,0,0,0,4,0,2,0,2
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,MessageMapperConfigurationFailedException.Builder,31,0,0,0,7,0,3,0,3,0
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,MutableExternalMessageBuilder,149,0,2,0,37,0,12,0,11,0
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,TargetMetrics.JsonFields,62,0,0,0,7,0,2,0,2,0
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,ImmutableTarget,27,147,0,10,3,29,3,13,3,8
Eclipse Ditto :: Model :: Connectivity,org.eclipse.ditto.model.connectivity,Connection.JsonFields,6,243,0,0,2,27,1,1,1,1
